"speaker_id","speaker_number","speaker_sex","language","language_variety","filename","segment_start","segment_end","duration","timepoint","textgrid_label","segment_type","vowel_quality","phonation","vowel_nasality","tone_contour","number_of_tone_targets","tone_category","language_specific_tone","consonant_aspiration","consonant_nasality","strF0","sF0","pF0","shrF0","sF1","sB1","sF2","sB2","sF3","sB3","sF4","sB4","pF1","pF2","pF3","pF4","H1u","H1c","H2u","H2c","H4u","H4c","A1u","A1c","A2u","A2c","A3u","A3c","H1H2u","H1H2c","H2H4u","H2H4c","H1A1u","H1A1c","H1A2u","H1A2c","H1A3u","H1A3c","Energy","HNR05","HNR15","HNR25","HNR35","CPP","SHR","tone_misc","CQ","CQ_H","CQ_HT","CQ_PM","min_Vel","min_Vel_Time","peak_Vel","peak_Vel_Time","SQ2_SQ1","SQ4_SQ3","ratio","LPhon","SQ"
"Bo_F3","3","F","Bo","Village 2","F3_me_33_02",633.044,724.974,91.9300000000001,5,"e_33","Vowel","e","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",393.007,392.978,385.899,392.546,779.523,136.479,2043.226,325.925,3117.955,308.468,3587.602,686.714,842.383,2194.951,3279.197,4859.751,11.892,9.028,18.082,-4.235,0.699,1.8,18.082,-4.283,6.531,-4.621,3.427,3.353,-6.19,13.262,17.383,-6.034,-6.19,13.324,5.361,13.649,8.464,5.675,2.604,41.536,34.513,35.477,34.8,26.685,0.008,"mid",0.495,0.498,0.292,0.331,-328.722,679.246,437.551,678.404,0.322,0.656,0.5,"Bo-Tense",0.490853658536585
"Bo_F3","3","F","Bo","Village 2","F3_me=_33_01",277.117,661.608,384.491,5,"e=_33","Vowel","e","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",321.773,321.79,321.508,323.473,367.096,80.709,1666.49,208.273,3224.037,33.162,4435.121,249.031,407.838,1662.487,3219.583,4651.743,21.15,9.665,10.556,15.38,-0.341,11.009,21.059,5.704,5.402,3.405,-1.154,19.742,10.594,-5.715,10.897,4.372,0.091,3.968,15.747,6.26,22.304,-10.077,3.268,41.779,44.297,45.557,46.549,26.37,0,"mid",0.617,0.477,0.139,0.428,-329.512,469.167,808.617,469.502,0.246,0.275,0.117,"Bo-Tense",0.894545454545454
"Bo_F3","3","F","Bo","Village 2","F3_me=_33_02",266.938,609.951,343.013,5,"e=_33","Vowel","e","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",320.193,320.215,320.781,320.653,383.302,107.362,1518.948,252.142,3216.275,65.475,4293.544,513.372,442.001,1659.832,3229.608,4638.373,19.311,9.163,9.967,13.442,-1.02,7.818,18.663,2.466,2.79,-0.77,-4.243,17.051,9.344,-4.279,10.987,5.624,0.648,6.707,16.521,9.934,23.553,-7.887,2.12,44.169,45.198,45.634,45.985,24.536,0.005,"mid",0.612,0.52,0.331,0.413,-301.669,438.185,734.972,437.919,0.304,0.687,0.149,"Bo-Tense",0.442503639010189
"Bo_F3","3","F","Bo","Village 2","F3_me=31_01",371.406,804.284,432.878,5,"e=31","Vowel","e","Lax","Oral","31",2,"Mid","31","Unaspirated","Nasal",234.102,233.838,235.478,234.924,290.799,180.029,1671.087,363.817,2608.539,692.772,4337.213,539.73,725.034,2039.795,3217.479,4353.539,15.62,7.387,4.705,8.479,-6.691,9.487,14.149,1.733,-2.84,-1.229,-11.051,-0.181,10.916,-1.092,11.396,-1.008,1.471,5.655,18.46,8.617,26.671,7.568,0.643,46.558,51.31,49.218,48.587,23.731,0,"low",0.526,0.456,0.515,0.326,-162.983,587.407,433.27,586.012,0.389,1.038,0.176,"Bo-Lax",0.3747591522158
"Bo_F3","3","F","Bo","Village 2","F3_me=31_02",251.153,675.362,424.209,5,"e=31","Vowel","e","Lax","Oral","31",2,"Mid","31","Unaspirated","Nasal",229.376,229.188,231.1,230.741,278.57,155.289,1733.742,410.135,3134.077,577.901,4410.291,613.825,634.265,1981.751,3248.92,4486.916,15.978,7.701,6.276,10.339,-6.468,10.141,14.756,2.755,-2.201,0.104,-16.349,4.968,9.702,-2.638,12.744,0.198,1.223,4.947,18.179,7.596,32.328,2.733,0.713,49.362,51.614,49.342,48.503,23.761,0,"low",0.552,0.429,0.459,0.293,-150.032,462.506,401.813,461.224,0.425,0.758,0.16,"Bo-Lax",0.560686015831135
"Bo_F3","3","F","Bo","Village 2","F3_me=33_01",307.226,749.652,442.426,5,"e=33","Vowel","e","Lax","Oral","33",1,"Mid","33","Unaspirated","Nasal",281.001,280.931,281.488,282.395,321.66,116.547,1783.242,450.001,2606.145,377.145,4247.266,309.351,454.778,1691.455,2489.31,4226.861,20.647,10.124,12.677,18.034,-5.952,10.274,20.525,6.958,-4.351,-2.957,-9.901,-0.793,7.97,-7.909,18.63,7.759,0.123,3.167,24.998,13.081,30.548,10.918,2.567,49.47,56.759,55.123,54.5,25.247,0,"mid",0.589,0.456,0.356,0.297,-208.003,527.917,522.899,527.816,0.356,1.061,0.157,"Bo-Lax",0.335532516493874
"Bo_F3","3","F","Bo","Village 2","F3_me=33_02",259.12,673.296,414.176,5,"e=33","Vowel","e","Lax","Oral","33",1,"Mid","33","Unaspirated","Nasal",286.327,286.193,286.196,287.28,324.63,102.609,2137.194,560.042,3191.626,194.311,4329.342,132.44,426.464,1714.701,2998.624,4271.257,20.75,10.127,11.58,17.288,-5.099,12.729,20.646,6.998,-7.059,-2.242,-10.13,3.873,9.17,-7.161,16.68,4.559,0.104,3.13,27.809,12.369,30.88,6.254,2.647,48.941,55.013,53.122,51.965,25.103,0,"mid",0.592,0.481,0.296,0.406,-173.842,466.192,524.79,465.306,0.348,0.425,0.087,"Bo-Lax",0.818823529411765
"Bo_F3","3","F","Bo","Village 2","F3_na_33_01",264.674,371.106,106.432,5,"a_33","Vowel","a","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",278.247,278.359,275.54,278.865,799.469,408.806,1614.412,176.229,2878.201,559.176,4173.445,442.902,1076.064,1600.495,3849.095,4362.569,11.156,9.822,9.532,3.05,24.208,17.084,21.083,-4.544,18.284,-0.141,-2.42,-1.658,1.624,6.772,-14.676,-14.034,-9.927,14.391,-7.127,9.963,13.577,11.48,13.024,48.103,41.156,41.646,43.465,30.642,0,"mid",0.75,0.704,0.605,0.546,-218.696,319.452,381.875,315.869,0.932,3.834,0.227,"Bo-Tense",0.243088158581116
"Bo_F3","3","F","Bo","Village 2","F3_na_33_02",393.136,506.359,113.223,5,"a_33","Vowel","a","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",266.2,266.07,264.285,267.099,805.184,121.873,1585.777,124.749,2944.119,148.212,3614.154,1016.286,938.78,1583.295,3048.701,5223.858,9.617,8.4,10.428,4.665,20.002,11.069,22.611,-3.506,20.964,1.587,4.075,6.157,-0.811,3.735,-9.574,-6.404,-12.994,11.937,-11.347,6.813,5.542,2.243,11.791,54.521,50.273,51.784,51.844,30.882,0,"mid",0.573,0.455,0.329,0.317,-220.769,450.04,530.565,448.809,0.352,0.502,0.144,"Bo-Tense",0.701195219123506
"Bo_F3","3","F","Bo","Village 2","F3_na55_02",336.313,483.313,147,5,"a55","Vowel","a","Lax","Oral","55",1,"High","55","Unaspirated","Nasal",269.665,269.49,269.575,271.937,1020.394,212.732,1591.778,166.427,3139.037,310.203,4432.923,460.502,936.097,1511.243,3141.377,4598.599,8.646,7.748,7.345,3.373,17.468,-5.405,17.467,-12.065,10.386,-14.292,-8.898,-8.566,1.302,4.375,-10.123,8.778,-8.82,19.899,-1.739,22.039,17.544,16.314,2.764,43.674,34.685,35.793,37.008,25.654,0,"high",0.547,0.504,0.47,0.248,-155.408,408.594,430.204,407.676,0.388,0.726,0.138,"Bo-Lax",0.534435261707989
"Bo_F3","3","F","Bo","Village 2","F3_nga33no_33_01",207.824,331.081,123.257,5,"a33","Vowel","a","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",311.859,311.824,311.954,312.291,942.749,137.156,1836.954,243.249,3157.245,281.998,4384.766,537.133,1019.007,1654.372,3139.243,4716.041,13.739,12.461,12.254,6.141,19.999,11.891,23.604,-2.735,12.065,-6.377,-5.01,-5.871,1.485,6.321,-7.745,-5.75,-9.865,15.23,1.674,18.839,18.748,18.332,9.813,36.737,26.635,27.837,30.763,26.254,0.002,"mid",0.545,0.477,0.479,0.28,-244.666,269.158,482.243,268.196,0.366,0.833,0.238,"Bo-Tense",0.43937575030012
"Bo_F3","3","F","Bo","Village 2","F3_nga33no_33_01",434.488,853.456,418.968,5,"o_33","Vowel","o","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",314.343,314.43,314.568,312.375,481.723,163.902,935.182,58.464,3348.854,276.472,4141.876,346.887,547.741,1297.872,3756.402,4307.12,18.585,12.637,17.185,9.433,-0.832,12.52,6.064,-15.072,15.152,0.623,-13.437,14.945,1.4,3.204,18.017,-3.087,12.522,27.878,3.433,12.014,32.023,-2.308,3.369,43.661,40.357,47.71,49.052,24.126,0.004,"mid",0.537,0.466,0.357,0.379,-263.349,643.68,557.386,643.056,0.403,0.594,0.285,"Bo-Tense",0.678451178451179
"Bo_F3","3","F","Bo","Village 2","F3_ni_33_01",245.04,385.59,140.55,5,"i_33","Vowel","i","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",298.945,298.193,297.46,296.967,309.996,28.627,2470.293,138.607,3571.454,92.739,4361.487,305.545,356.923,2585.736,3543.322,4441.975,22.774,10.537,9.309,17.515,-4.719,15.492,22.774,10.424,-0.608,8.338,5.749,21.938,13.465,-6.978,14.028,2.023,0,0.115,23.382,2.2,17.026,-11.4,4.174,46.607,57.424,61.636,57.451,29.074,0,"mid",0.528,0.479,0.202,0.338,-361.276,315.261,757.352,314.127,0.298,0.777,0.204,"Bo-Tense",0.383526383526384
"Bo_F3","3","F","Bo","Village 2","F3_ni_33_02",298.027,434.585,136.558,5,"i_33","Vowel","i","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",315.899,315.407,315.072,312.291,322.594,13.936,2526.888,21.535,3398.021,304.221,4324.697,305.679,368.016,2552.715,3482.886,4497.131,24.558,11.708,10.248,18.684,-2.769,17.462,24.558,11.681,7.437,16.466,4.209,16.864,14.31,-6.976,13.017,1.222,0,0.028,17.121,-4.758,20.348,-5.156,6.401,51.105,59.209,65.614,62.889,31.169,0,"mid",0.511,0.445,0.303,0.342,-408.563,365.478,805.719,364.789,0.266,0.378,0.153,"Bo-Tense",0.703703703703704
"Bo_F3","3","F","Bo","Village 2","F3_ni33_02",210.067,329.698,119.631,5,"i33","Vowel","i","Lax","Oral","33",1,"Mid","33","Unaspirated","Nasal",279.099,278.863,278.861,282.395,294.444,32.508,2522.462,134.451,3350.302,76.501,4275.34,291.825,344.042,2539.194,3383.419,4408.083,22.649,11.143,9.999,17.807,-4.214,16.095,22.648,10.777,-3.192,6.956,1.072,13.254,12.65,-6.665,14.213,1.712,0.001,0.367,25.84,4.187,21.577,-2.112,3.368,46.693,60.245,64.062,60.12,27.099,0,"mid",0.492,0.409,0.655,0.223,-387.171,269.248,742.073,268.446,0.37,0.729,0.153,"Bo-Lax",0.507544581618656
"Bo_F3","3","F","Bo","Village 2","F3_no33_01",311.327,392.526,81.199,5,"o33","Vowel","o","Lax","Oral","33",1,"Mid","33","Unaspirated","Nasal",315.105,314.143,307.559,312.291,579.244,156.002,1239.378,157.894,3161.533,132.814,4216.529,214.305,669.274,1226.935,3240.473,4303.609,17.907,14.401,19.993,4.108,8.246,0.885,19.991,-1.618,7.33,-6.088,-4.227,11.921,-2.086,10.294,11.747,3.222,-2.083,16.062,10.577,20.49,22.134,2.481,4.144,42.635,39.118,44.857,44.281,26.367,0,"mid",0.539,0.504,0.45,0.284,-281.683,351.257,543.622,350.365,0.348,1.043,0.356,"Bo-Lax",0.333652924256951
"Bo_F3","3","F","Bo","Village 2","F3_no33_02",247.844,329.828,81.984,5,"o33","Vowel","o","Lax","Oral","33",1,"Mid","33","Unaspirated","Nasal",288.299,288.215,282.913,288.503,553.442,87.091,1192.528,139.69,3260.823,221.587,4251.029,190.164,616.005,1238.94,3352.522,4300.324,14.539,11.415,19.833,-0.461,7.427,2.982,19.833,-1.957,6.611,-7.115,-8.311,10.31,-5.294,11.875,12.406,-3.443,-5.294,13.42,7.928,18.529,22.85,1.104,3.086,44.772,45.866,50.702,51.629,26.212,0,"mid",0.556,0.523,0.438,0.416,-269.43,288.546,546.37,287.12,0.388,1.068,0.369,"Bo-Lax",0.363295880149813
"Bo_F3","3","F","Bo","Village 1","F3_nu_33_02",330.29,605.604,275.314,5,"u_33","Vowel","u","Tense","Oral","33",1,"Mid","33","Unaspirated","Nasal",201.651,202.291,200.111,201.167,446.589,133.216,1220.895,327.015,2552.773,552.74,3765.749,995.915,573.967,1252.559,2767.668,4940.972,14.984,12.706,22.15,6.512,11.366,13.722,22.117,1.055,9.69,-1.553,-13.557,-2.33,-7.167,6.194,10.784,-7.21,-7.133,11.659,5.293,14.26,28.541,15.036,3.635,47.755,47.215,50.554,50.824,25.989,0.782,"mid",0.549,0.5,0.638,0.383,-315.683,468.536,1006.977,466.649,0.534,0.609,0.157,"Bo-Tense",0.876847290640394
"Bo_F3","3","F","Bo","Village 2","F3_nu~33_01",284.715,725.322,440.607,5,"u~33","Vowel","u","Lax","Oral","33",1,"Mid","33","Unaspirated","Nasal",317.918,317.791,318.301,318.294,325.304,20.193,978.932,252.595,2132.663,243.173,3194.046,67.641,385.159,1714.94,3177.172,4347.28,24.917,11.097,11.359,15.603,-1.098,17.873,24.916,10.978,6.081,0.256,-4.628,11.232,13.558,-4.507,12.457,-2.27,0.00100000000000122,0.125,18.836,10.841,29.545,-0.135,6.999,36.677,40.111,42.334,42.648,22.807,0,"mid",0.527,0.409,0.533,0.234,-368.892,504.168,708.611,503.613,0.354,0.571,0.173,"Bo-Lax",0.619964973730298
"Bo_F3","3","F","Bo","Village 2","F3_nu~33_02",284.982,765.242,480.26,5,"u~33","Vowel","u","Lax","Oral","33",1,"Mid","33","Unaspirated","Nasal",294.234,294.176,294.495,296.967,355.442,114.154,1249.368,404.05,3246.305,96.569,4344.388,322.947,443.81,1581.762,3199.565,4363.573,21.206,11.754,12.908,15.386,1.041,2.52,20.014,4.329,1.04,-4.199,-6.84,19.414,8.298,-3.631,11.868,12.866,1.192,7.442,20.166,15.954,28.045,-7.66,3.056,32.719,36.267,38.246,39.004,25.45,0,"mid",0.504,0.453,0.488,0.253,-294.149,524.331,677.292,523.472,0.383,0.682,0.205,"Bo-Lax",0.56158357771261
"Bo_F3","3","F","Bo","Village 2","F3_nu53_02",203.35,282.935,79.585,5,"u53","Vowel","u","Lax","Oral","53",2,"High","53","Unaspirated","Nasal",330.254,331.354,324.478,328.406,354.916,66.43,2167.746,265.325,2985.238,352.441,4308.986,424.87,451.128,2267.714,3094.901,4329.415,18.114,5.691,9.364,15.849,-5.999,11.657,18.105,3.472,-2.448,1.965,-6.365,3.5,8.75,-10.158,15.363,4.192,0.009,2.22,20.562,3.726,24.479,2.191,1.883,50.867,57.356,58.053,56.772,27.669,0,"high",0.565,0.57,0.456,0.43,-269.914,242.766,476.42,241.466,0.317,0.922,0.344,"Bo-Lax",0.343817787418655
"Bo_F3","3","F","Bo","Village 2","F3_pie_33_01",144.706,664.172,519.466,5,"ie_33","Vowel","ie","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",281.409,281.373,281.618,282.395,669.502,281.818,2149.278,215.459,3276.856,232.798,4346.456,750.049,726.979,2157.212,3298.708,4548.18,11.843,9.733,18.156,3.5,3.466,7.132,17.946,-3.922,6.051,-0.942,1.275,3.881,-6.313,6.232,14.69,-3.632,-6.103,13.66,5.792,10.675,10.568,5.852,2.222,44.833,43.114,39.697,37.666,28.1,0,"mid",0.555,0.452,0.336,0.325,-259.975,404.122,579.543,403.587,0.417,0.554,0.161,"Bo-Tense",0.752707581227437
"Bo_F3","3","F","Bo","Village 1","F3_pie33_01",459.275,664.424,205.149,5,"a","Vowel","a","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",197.42,NA,218.858,119.122,1034.677,281.786,1694.471,284.347,2961.158,551.396,4225.398,572.893,1127.168,1757.444,3018.262,4466.528,-3.682,-4.278,-0.581,-3.139,11.789,-6.408,15.194,-15.055,14.015,-10.583,0.048,-5.097,-3.101,-1.139,-12.37,3.269,-18.877,10.82,-17.698,6.306,-3.73,0.819,13.437,16.126,9.037,9.324,12.304,18.946,0.593,"mid",0.719,0.686,0.686,0.652,-303.503,574.513,551.782,571.02,0.952,2.54,0.375,"Bo-Lax",0.374803149606299
"Bo_F3","3","F","Bo","Village 2","F3_pie33_02",362.255,816.97,454.715,5,"ie33","Vowel","ie","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",273.948,273.724,274.829,275.193,321.095,109.511,2276.093,316.943,3420.265,205.174,4377.927,518.151,410.733,2306.406,3383.327,4442.655,15.394,5.242,5.771,11.383,-8.125,10.114,15.008,1.795,-6.537,-0.342,-6.402,9.971,9.623,-6.141,13.896,1.269,0.386,3.449,21.931,5.584,21.796,-4.729,0.701,53.133,66.131,65.39,62.286,29.739,0,"mid",0.534,0.472,0.505,0.267,-270.25,589.014,656.004,588.037,0.4,0.61,0.145,"Bo-Lax",0.655737704918033
"Bo_F3","3","F","Bo","Village 2","F3_sa_31_02",326.257,664.563,338.306,5,"a_31","Vowel","a","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",224.203,224.044,226.703,225.122,884.187,235.872,1349.141,222.888,2913.472,307.719,4326.617,328.213,1096.761,1417.823,3122.158,4537.118,6.054,5.208,8.147,4.435,21.401,-5.55,21.401,-7.949,22.861,-2.318,-2.644,-0.047,-2.093,0.774,-13.254,9.985,-15.347,13.235,-16.807,7.527,8.698,5.256,7.988,43.477,28.766,29.666,30.921,26.912,0.103,"low",0.56,0.496,0.459,0.441,-157.676,495.729,431.346,493.757,0.504,0.714,0.156,"Bo-Tense",0.705882352941177
"Bo_F3","3","F","Bo","Village 2","F3_sa31_01",294.845,829.153,534.308,5,"a31","Vowel","a","Lax","Oral","31",2,"Mid","31","Unaspirated","Oral",212.589,212.297,213.712,212.699,737.232,417.61,1183.087,222.654,3149.506,174.304,4036.547,852.326,911.474,1198.852,3205.805,4892.801,8.477,7.445,5.345,0.685,9.784,-6.454,7.847,-19.904,8.413,-15.006,-11.236,0.138,3.132,6.76,-4.439,7.139,0.63,27.461,0.064,22.451,19.713,7.307,0.559,58.792,50.804,51.762,49.634,26.768,0,"low",0.504,0.433,0.386,0.358,-119.062,561.912,340.27,560.23,0.441,0.786,0.1,"Bo-Lax",0.561068702290076
"Bo_F3","3","F","Bo","Village 2","F3_srii33_01",492.708,600.772,108.064,5,"ii33","Vowel","ii","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",471.829,235.601,465.348,471.153,476.217,9.317,1388.504,89.95,1750.722,591.498,3747.761,201.599,525.698,1486.252,3593.973,5124.544,19.602,2.148,3.993,7.852,-2.213,18.481,19.601,2.075,8.989,2.231,-1.874,-7.54,15.609,-5.704,6.206,-10.629,0.00100000000000122,0.076,10.612,-0.082,21.476,9.689,4.121,23.517,17.325,20.171,24.214,20.596,0.006,"mid",0.582,0.5,0.138,0.412,-373.075,546.02,703.993,546.179,0.272,0.287,0.105,"Bo-Lax",0.947735191637631
"Bo_F3","3","F","Bo","Village 2","F3_srii33_02",317.43,455.875,138.445,5,"ii33","Vowel","ii","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",439.302,439.163,434.416,438.589,447.526,22.114,1002.601,148.691,1749.862,24.826,3529.397,99.635,538.517,1704.787,3547.376,5285.605,16.288,-1.512,5.449,3.219,2.262,30.333,16.288,-1.753,2.261,-7.713,2.262,4.947,10.839,-4.731,3.187,-27.114,0,0.247,14.027,6.201,14.026,-6.459,1.544,53.449,52.787,54.813,57.905,26.212,0.006,"mid",0.559,0.534,0.462,0.322,-389.034,386.205,678.345,385.473,0.323,0.592,0.281,"Bo-Lax",0.545608108108108
"Bo_F3","3","F","Bo","Village 2","F3_tcjhi_31_01",251.812,736.887,485.075,5,"i_31","Vowel","i","Tense","Oral","31",2,"Mid","31","Aspirated","Oral",247.397,246.918,248.727,247.887,421.046,227.068,2328.772,239.759,3459.848,97.805,4333.664,398.624,506.314,2412.091,3483.701,4639.751,13.912,9.893,11.284,4.222,-6.339,5.339,6.795,-11.557,-0.737,0.91,2.768,13.632,2.628,5.671,17.623,-1.118,7.117,21.451,14.649,8.983,11.144,-3.739,0.78,46.095,50.298,49.324,46.262,28.449,0,"low",0.546,0.478,0.434,0.372,-261.648,494.618,675.163,493.109,0.349,0.79,0.062,"Bo-Tense",0.441772151898734
"Bo_F3","3","F","Bo","Village 2","F3_tcjhi_31_02",249.695,672.268,422.573,5,"i_31","Vowel","i","Tense","Oral","31",2,"Mid","31","Aspirated","Oral",252.188,251.806,254.443,252.392,466.772,180.994,2357.785,236.875,3386.778,190.64,4350.074,362.244,536.563,2428.822,3405.48,4460.926,11.833,8.617,11.441,-1.64,-6.698,2.954,11.134,-8.66,0.079,0.115,2.27,9.384,0.392,10.257,18.138,-4.594,0.699,17.279,11.754,8.502,9.563,-0.767,0.637,55.178,59.261,58.436,54.68,30.075,0,"low",0.591,0.513,0.552,0.388,-225.375,461.101,637.147,459.561,0.274,1.346,0.117,"Bo-Tense",0.203566121842496
"Bo_F3","3","F","Bo","Village 2","F3_thuu_33_01",232.514,756.402,523.888,5,"uu_33","Vowel","uu","Tense","Oral","33",1,"Mid","33","Aspirated","Oral",326.541,326.422,326.343,328.406,396.942,178.127,1638.797,91.89,2892.749,149.755,4240.467,128.508,1566.123,2953.546,4280.644,4262.337,17.575,8.026,10.059,13.204,-1.107,9.653,16.439,-0.254,8.422,5.475,-1.981,12.188,7.516,-5.178,11.166,3.551,1.136,8.285,9.154,2.551,19.556,-4.162,1.769,41.515,44.116,44.087,42.936,28.085,0,"mid",0.583,0.482,0.363,0.3,-246.465,494.009,605.467,493.474,0.368,0.39,0.138,"Bo-Tense",0.943589743589744
"Bo_F3","3","F","Bo","Village 2","F3_thuu33_01",495.632,896.772,401.14,5,"uu33","Vowel","uu","Lax","Oral","33",1,"Mid","33","Aspirated","Oral",312.781,312.938,312.404,312.291,355.519,117.792,1943.968,197.258,2850.358,134.442,4273.007,517.264,443.767,2049.066,2940.337,4284.643,15.794,4.632,6.893,12.289,-10.068,5.995,15.691,0.833,-1.959,-0.244,-3.279,7.025,8.901,-7.657,16.961,6.294,0.103,3.801,17.753,4.876,19.073,-2.393,0.95,53.105,58.25,58.71,56.475,27.433,0,"mid",0.593,0.514,0.493,0.263,-232.584,695.409,558.891,694.568,0.384,0.411,0.119,"Bo-Lax",0.934306569343066
"Bo_F3","3","F","Bo","Village 2","F3_va_31_02",292.861,708.399,415.538,5,"a_31","Vowel","a","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",233.213,232.418,235.739,234.239,875.77,189.625,1404.211,138.445,3032.705,114.87,4381.904,401.284,910.64,1394.967,3009.466,4416.928,7.561,6.648,7.307,3.246,22.062,1.719,21.612,-6.83,17.875,-5.741,-1.695,2.364,0.254,3.402,-14.755,1.526,-14.051,13.549,-10.314,12.39,9.256,4.284,6.087,55.383,45.492,49.12,50.091,28.219,0,"low",0.561,0.496,0.595,0.335,-165.575,500.288,463.406,498.849,0.464,0.751,0.096,"Bo-Tense",0.617842876165113
"Bo_F3","3","F","Bo","Village 2","F3_vie_33_01",366.99,676.398,309.408,5,"ie_33","Vowel","ie","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",323.157,322.62,324.523,325.832,353.993,76.944,2545.54,406.44,3513.099,129.877,4398.427,359.913,451.378,2505.355,3455.159,4439.643,16.398,4.093,5.831,12.486,-5.026,13.756,16.397,1.819,6.877,14.613,3.26,15.024,10.568,-8.393,10.857,-1.27,0.002,2.275,9.522,-10.52,13.138,-10.93,1.304,45.385,50.098,49.65,45.873,28.724,0,"mid",0.567,0.5,0.169,0.445,-316.232,521.226,656.627,521.098,0.301,0.544,0.184,"Bo-Tense",0.553308823529412
"Bo_F3","3","F","Bo","Village 2","F3_vie_33_02",540.631,842.407,301.776,5,"ie_33","Vowel","ie","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",325.399,325.095,327.755,327.682,381.177,142.669,2369.047,282.419,3482.942,243.887,4406.046,613.82,544.843,2438.246,3387.696,4435.077,14.786,4.329,6.769,11.71,-5.215,11.779,14.386,-1.436,5.196,9.922,2.279,15.09,8.017,-7.381,11.984,-0.069,0.401,5.767,9.591,-5.593,12.507,-10.761,1.021,46.388,50.364,50.167,46.843,29.386,0.001,"mid",0.57,0.494,0.4,0.381,-336.692,691.273,688.912,690.311,0.309,0.643,0.224,"Bo-Tense",0.480559875583204
"Bo_F3","3","F","Bo","Village 2","F3_vie33_01",471.33,888.263,416.933,5,"ie33","Vowel","ie","Lax","Oral","33",1,"Mid","33","Unaspirated","Oral",297.64,297.408,297.298,296.967,310.771,33.783,2376.007,54.966,3258.383,148.724,4314.503,310.459,333.255,2422.349,3327.089,4499.555,20.947,8.693,7.252,15.145,-6.966,12.851,20.947,8.404,5.197,13.212,3.009,15.593,13.695,-6.452,14.219,2.294,0.001,0.29,15.751,-4.519,17.939,-6.9,2.712,47.561,58.064,57.902,53.054,28.247,0,"mid",0.551,0.433,0.37,0.248,-346.025,678.809,712.01,677.975,0.401,0.639,0.151,"Bo-Lax",0.62754303599374
"Bo_F3","3","F","Bo","Village 2","F3_Xe=_31_02",301.043,684.875,383.832,5,"e=_31","Vowel","e","Tense","Oral","31",2,"Mid","31","Unaspirated","Oral",244.983,244.663,248.235,245.708,704.591,74.637,1237.096,54.58,3181.506,97.492,4203.704,116.282,781.07,1248.964,3209.678,4227.034,10.072,8.586,15.699,8.408,9.571,0.297,21.964,-3.912,19.389,-1.256,2.329,14.998,-5.627,0.178,6.127,8.111,-11.892,12.587,-9.317,9.842,7.743,-6.412,4.9,46.918,37.776,42.323,40.856,25.689,0,"low",0.568,0.493,0.459,0.336,-301.358,492.839,709.103,491.461,0.379,0.742,0.125,"Bo-Tense",0.51078167115903
"Bo_F3","3","F","Bo","Village 2","F3_zji_33_01",374.597,531.145,156.548,5,"i_33","Vowel","i","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",333.082,331.897,337.008,334.355,355.834,60.264,2321.404,27.264,3596.065,248.093,4317.46,520.937,1396.48,3063.457,4175.283,4492.085,17.474,3.943,4.929,12.331,-4.956,13.609,17.474,3.058,15.464,21.457,4.695,20.77,12.546,-8.388,9.884,-1.278,0.001,0.886,2.01,-17.515,12.779,-16.828,2.421,48.445,51.533,49.658,48.113,27.577,0,"mid",0.557,0.48,0.255,0.365,-415.395,452.498,815.473,451.935,0.283,0.656,0.212,"Bo-Tense",0.43140243902439
"Bo_F3","3","F","Bo","Village 1","F3_zji_33_02",449.636,697.298,247.662,5,"i_33","Vowel","i","Tense","Oral","33",1,"Mid","33","Unaspirated","Oral",213.39,213.017,213.753,214.032,432.32,182.721,2120.702,102.956,3425.157,177.958,4553.578,210.434,480.211,2133.882,3452.77,4778.208,13.201,10.607,15.099,-4.155,-2.563,5.373,15.098,-4.515,-0.41,-1.873,-10.898,0.631,-1.898,14.762,17.661,-9.528,-1.897,15.124,13.611,12.48,24.099,9.975,0.952,44.157,49.885,47.711,46.604,23.343,0.176,"mid",0.535,0.471,0.484,0.343,-288.508,573.793,870.364,572.183,0.518,0.839,0.091,"Bo-Tense",0.617401668653159
